,std_AP_COM,std_ML_COM,std_vertical_COM,std_AP_vCOM,std_ML_vCOM,std_vertical_vCOM,max_AP_vCOM,max_ML_vCOM,std_vertical_aCOM,max_ML_aCOM,max_AP_aCOM,SS_duration_ratio,DS_duration_ratio,std_length,std_width,max_clearance,std_AP_COP,std_ML_COP,std_ML_vCOP,max_ML_vCOP,std_AP_vCOP,max_AP_vCOP,std_AP_aCOP,std_ML_aCOP,std_AP_xCOM,std_ML_xCOM,std_vertical_xCOM,mean_AP_MOS,mean_ML_MOS,std_AP_MOS,std_ML_MOS,mean_ML_SS_MOS,mean_ML_DS_MOS,max_ML_MOS,min_AP_MOS,min_ML_MOS,ROM_ML_MOS,mean_AP_IA,mean_ML_IA,std_AP_IA,std_ML_IA,target_performance
122,165.8141,5.6783,9.599,258.1268,213.6472,278.8457,3169.6803,558.7915,12743.4898,55755.9301,75944.434,0.85,0.15,190.9,14.7453,103.6691,0.11381,0.031195,4.2961,33.2895,11.7547,91.6456,4143.7038,1508.7809,0.15964,0.053126,0.070024,-594.2924,-63.0302,261.2255,47.9735,-73.9952,-0.89486,50.6234,-1164.4895,-158.1874,208.8108,-1.4847,3.6335,6.2431,1.707,Moderate
123,202.168,7.1958,14.3283,248.7926,209.3528,369.9428,2625.5758,397.2204,18521.7032,76081.7059,39021.8607,0.83019,0.16981,213.1382,10.1512,102.4123,0.16916,0.041473,1.9735,1.2841,6.1182,0.034515,1418.0897,423.6988,0.21278,0.057076,0.10649,-748.704,-45.8877,179.0333,53.9045,-57.1718,9.2788,118.02,-1279.2362,-156.7072,274.7273,2.8737,-3.7254,5.9508,1.9959,Moderate
124,212.7699,6.8073,13.2136,236.6069,184.096,344.7555,2711.2954,397.2204,14014.4533,61230.1906,33788.5013,0.87273,0.12727,218.5719,8.3311,140.1696,0.17953,0.045518,1.8579,9.8688,6.0215,0.097904,1543.5349,448.5289,0.21496,0.050189,0.10152,-797.7696,-29.8107,200.0049,56.6467,-39.4002,35.9454,75.9939,-1276.7892,-174.4612,250.455,2.7444,2.8563,6.9706,2.2342,Moderate
125,205.0837,5.6493,13.9171,274.6577,193.105,367.0566,2657.444,251.7056,13192.7628,37018.2779,37835.7803,0.86792,0.13208,218.601,8.7859,105.1398,0.17403,0.041532,2.9134,15.3369,6.6327,7.8225,1404.3698,765.0986,0.20605,0.053986,0.1071,-771.3656,-51.4271,200.5653,53.2837,-64.5443,34.7717,77.7899,-1342.9527,-149.0392,226.8292,1.5086,-3.7818,6.1083,2.0381,Moderate
126,186.8296,7.1795,12.4762,233.0434,192.56,330.9541,2342.2058,404.6455,15417.8708,54233.4586,52840.001,0.89091,0.10909,204.9057,7.6289,139.8324,0.15184,0.042289,2.0735,10.9348,5.5217,0.02241,1049.8831,362.3556,0.20021,0.050983,0.095043,-663.7625,-36.7962,189.953,57.8025,-47.8144,53.1855,94.1763,-1117.8005,-185.1918,279.3681,2.0075,3.3991,5.6997,2.0389,Moderate
127,191.3726,9.5635,13.2477,247.8294,199.3279,339.7964,2428.745,247.4841,14072.7745,70396.1862,51764.2392,0.89286,0.10714,202.6912,11.647,104.2649,0.15789,0.04498,1.9329,4.5313,5.3458,1.6075,1067.5907,357.9155,0.19238,0.049676,0.096781,-668.5659,-41.2092,196.224,51.9133,-47.5523,11.6501,65.281,-1139.5733,-197.1292,262.4102,2.1635,-3.446,5.8779,2.0755,Moderate
128,196.684,7.5864,11.494,238.6904,181.719,304.1473,2477.9744,481.4599,13400.7617,25962.6235,50097.5207,0.91071,0.089286,204.4461,14.8577,129.4544,0.17808,0.043396,1.7097,7.4487,4.9657,4.4714,1144.248,363.0722,0.20354,0.046748,0.087425,-719.8619,-32.2509,200.2386,55.9179,-37.0225,16.4193,92.1257,-1145.7216,-201.0575,293.1832,2.0115,2.3538,5.8033,2.0789,Moderate
129,198.2564,5.7537,13.0416,263.2852,177.1154,325.1254,2437.9363,530.1266,12840.4054,119336.6761,40596.2302,0.92982,0.070175,208.7439,8.175,104.2196,0.16478,0.036697,1.4944,0.10339,5.077,0.11401,1126.8123,314.7335,0.18789,0.049275,0.092512,-745.8718,-55.8965,248.8793,48.4567,-61.0727,12.6882,92.1257,-1282.498,-146.1043,238.23,2.5165,-3.2154,5.939,1.8398,Moderate
130,185.9353,8.0743,13.6313,254.233,238.6785,360.2564,3279.9453,482.2791,21319.1891,118821.6503,53060.0535,0.92727,0.072727,206.4308,14.4629,138.7006,0.00072768,0.00069159,0.56527,4.0475,0.53888,3.8252,157.1591,170.143,0.21009,0.063008,0.10117,-707.5244,-39.1379,211.2535,65.7075,-45.881,43.4648,64.1514,-1139.2943,-237.2476,301.3991,11.039,1.2098,0.0,0.0,Moderate
131,195.9503,5.539,12.8772,276.4097,198.3346,354.7915,3511.7301,592.8291,17171.3351,77327.8031,51390.1162,0.88889,0.11111,210.0107,14.4607,100.4971,0.075956,0.019128,0.84061,4.0475,0.92892,3.9226,807.327,305.5953,0.20616,0.051979,0.099436,-749.283,-58.4409,224.3231,51.3487,-68.4189,21.3829,86.2455,-1284.2404,-181.2212,267.4667,-0.18558,3.6504,6.8637,0.81076,Moderate
132,202.0649,5.5089,12.7011,251.5985,202.4292,344.0204,3534.8045,409.631,17021.4374,223018.0662,31796.7202,0.85455,0.14545,211.7581,10.7751,136.3398,0.20364,0.057936,2.9186,13.6474,9.9415,28.1788,2955.003,877.4151,0.19279,0.055239,0.097801,-773.7254,-49.3283,227.9776,58.6527,-58.9244,7.0483,86.2455,-1336.4292,-173.1227,259.3682,-3.4298,-3.3324,6.8237,3.0284,Moderate
133,196.6117,7.2493,12.9169,260.9494,203.4821,355.3495,3427.4767,483.4791,16070.455,63475.1208,72940.6152,0.81481,0.18519,209.6422,9.1505,108.0703,0.17198,0.043138,2.1987,13.1807,6.5615,40.2328,1758.7739,576.0342,0.19086,0.053839,0.10065,-746.822,-42.6032,232.9908,69.6197,-65.7723,59.3409,89.2378,-1377.2797,-202.0974,291.3352,-2.7634,2.8502,5.8535,2.1104,Moderate
134,194.4317,6.9936,12.1321,285.6186,240.1861,309.0778,2293.3654,531.3517,17569.7952,107556.9886,49513.8068,0.84211,0.15789,206.1538,14.0345,140.0856,0.55474,0.02776,4.4535,32.7831,68.7985,518.5628,22648.7047,1585.0957,0.18951,0.064063,0.087057,-669.6317,-34.3426,148.9546,48.2581,-40.1995,-3.1055,53.1015,-1030.5014,-169.4835,222.585,-1.0996,4.7275,8.7541,0.5402,Moderate
135,192.022,9.4572,12.7556,274.3899,208.6988,326.9485,2411.9213,207.0428,13117.6073,66907.2989,35926.9463,0.85714,0.14286,206.6733,16.1264,106.3776,0.17528,0.051695,1.9236,1.1589,5.608,0.29425,1309.9556,432.714,0.18273,0.052115,0.091592,-664.1778,-29.7332,179.1935,51.1728,-39.3421,27.9204,85.8942,-1211.1339,-138.3754,224.2696,2.4068,-3.6316,6.2693,2.446,Moderate
136,197.4957,6.7483,10.9022,242.7341,190.0842,298.1097,2526.9074,415.8808,15748.1376,49719.2298,27780.8441,0.85714,0.14286,203.3502,11.9388,132.5815,0.18751,0.048277,1.5709,8.1086,4.8549,0.28975,1247.0963,388.6813,0.1955,0.050919,0.084731,-714.7761,-31.418,184.5838,62.5408,-46.1078,56.7211,87.9851,-1185.0599,-178.054,266.0391,2.6951,2.3418,6.0664,2.4527,Moderate
137,199.2457,6.6127,12.7178,255.5905,214.2206,332.7442,2544.0296,394.6409,14015.6002,49518.4001,32976.9143,0.89286,0.10714,209.0144,6.8206,106.5872,0.16687,0.044483,1.7776,0.33369,5.7831,1.0923,1328.1028,398.3995,0.20166,0.058803,0.093691,-731.5419,-53.7366,211.2353,56.7976,-63.3584,26.4455,82.292,-1219.4601,-165.987,248.279,2.7635,-3.5576,6.305,2.2335,Moderate
138,186.5667,6.2745,12.4201,286.8549,241.2215,323.9649,2403.7614,585.9414,17145.6576,50045.9272,34462.0972,0.78182,0.21818,206.0828,14.6556,110.2458,0.26217,0.015467,3.363,24.4686,61.7358,456.71,14058.7182,778.8791,0.17505,0.061461,0.086079,-607.4038,-25.1197,64.2583,75.0039,-49.5606,62.4601,139.9275,-783.9084,-188.3049,328.2324,-0.19201,4.0795,7.9672,0.37659,Moderate
139,188.7102,13.7106,12.4158,261.8932,263.7032,324.7658,2390.4524,462.678,13159.8711,54332.3205,42554.5369,0.67857,0.32143,203.3654,16.6894,129.6199,0.16277,0.05542,2.4059,9.9211,5.8333,3.5889,1408.492,534.9763,0.18579,0.060526,0.086603,-567.9754,-3.8562,106.4517,50.6395,-25.0572,40.9014,135.3915,-882.5817,-117.2789,252.6704,3.2428,-4.6737,6.44,2.7026,Moderate
140,179.6169,10.2998,12.1829,279.0961,272.7356,326.2012,2248.8429,716.6468,29708.9957,150445.5064,91045.5752,0.67273,0.32727,197.883,11.1441,112.0004,0.15158,0.049514,2.5729,9.9211,6.1709,0.16636,1518.4208,583.4078,0.1646,0.064878,0.086864,-549.508,5.9541,83.6685,54.1983,-8.5231,35.7128,129.8418,-740.8898,-128.8048,258.6467,2.7574,3.1001,6.2427,2.5156,Moderate
141,195.6039,12.454,12.2017,296.4913,312.6536,300.4396,2265.9909,735.9991,15628.1871,71713.4134,26727.0551,0.73333,0.26667,199.3381,13.6621,132.0055,0.14048,0.052732,3.5879,23.1028,5.7509,21.7847,1478.7204,1060.0442,0.21956,0.077195,0.082104,-569.2178,-21.0632,125.5144,45.8241,-33.5329,13.2286,133.7956,-890.2352,-123.3195,257.1151,2.4421,-3.836,4.7052,2.4674,Moderate
142,180.3729,5.8676,9.6288,292.9829,223.6708,310.3466,3375.1744,326.1748,15795.3344,72181.6605,41999.9389,0.73077,0.26923,199.6097,8.1055,58.7394,0.070417,0.023485,2.6597,16.2105,6.4639,16.777,1709.141,751.4271,0.16563,0.055018,0.082755,-574.824,1.8006,93.1345,66.4151,-18.6467,44.1558,127.146,-769.6506,-166.4826,293.6286,-0.20326,-1.6506,6.4244,2.5463,Moderate
143,192.0766,8.9076,11.7523,266.8028,320.2847,304.664,3143.7968,658.5553,19966.6855,90268.4029,45059.9455,0.63793,0.36207,199.8646,14.5874,121.2409,0.23512,0.026267,1.766,4.0934,7.9146,36.648,2028.6484,482.2441,0.18781,0.084038,0.083667,-598.5174,-26.3279,179.7611,63.7281,-56.6883,27.1642,126.3022,-1214.019,-191.9088,318.211,-5.4087,3.9589,7.3628,1.0407,Moderate
144,171.3249,12.3185,11.7578,266.7626,284.9709,297.2488,3104.3087,316.6876,14870.2651,66177.1029,72336.8545,0.76364,0.23636,198.306,20.296,84.2976,0.1356,0.046273,1.318,2.1179,3.4486,15.0275,895.977,353.5773,0.15102,0.065866,0.077367,-609.6801,-23.5611,233.1252,89.1366,-41.6524,34.8878,131.0858,-1187.7959,-225.7113,356.7971,-2.2892,-4.4391,6.1645,2.1812,Moderate
145,186.7475,15.9965,10.7832,292.8606,258.0296,281.6654,3152.4147,647.6134,14120.5698,44335.6785,61757.2527,0.67797,0.32203,195.1712,8.5185,120.8191,0.16095,0.057989,2.1711,12.7378,5.3803,31.5528,1616.0792,651.0536,0.19472,0.057922,0.077399,-611.2946,-23.7422,230.6786,87.5684,-54.2477,40.4797,117.7524,-1180.0029,-238.5193,356.2717,-4.708,3.0652,6.0889,2.7415,Moderate
146,185.1622,10.4263,13.3836,271.477,246.8377,330.7213,2303.0021,725.0356,16445.378,57624.7104,45181.3354,0.78182,0.21818,204.1075,16.9768,109.2531,0.25538,0.016485,3.106,22.652,59.1904,437.9046,13242.1964,708.9252,0.17315,0.058718,0.088609,-612.9109,-21.4252,124.223,33.2178,-24.0331,-12.0801,66.73,-903.5175,-87.3409,154.0709,-0.68195,4.8077,8.0175,0.37278,Moderate
147,185.9857,11.7846,11.6631,281.9516,222.0758,310.7758,2374.0302,371.2662,13131.503,68929.1789,28878.0349,0.81818,0.18182,200.78,7.8904,135.026,0.16216,0.051171,1.8727,3.3974,5.097,4.5118,1287.7524,443.7922,0.18953,0.05195,0.084659,-607.7297,-21.653,142.3665,35.8205,-31.2963,21.7422,52.4808,-962.7922,-134.2919,186.7727,3.7159,-3.7658,6.2407,2.5552,Moderate
148,182.9579,7.9625,12.4215,314.581,265.6448,332.5146,2167.7392,716.5382,27286.9157,91848.3284,42698.3636,0.76364,0.23636,201.3472,11.1842,114.1416,0.16865,0.05045,2.049,10.7171,5.7302,7.9308,1461.2234,516.0305,0.15363,0.0669,0.090308,-595.4387,-17.5375,102.6233,46.9217,-20.2768,-8.6877,117.7234,-864.0737,-146.446,264.1694,2.6711,3.1293,6.8572,2.7139,Moderate
149,186.763,13.9961,11.5937,269.7209,225.5767,311.0685,2265.0816,327.277,15010.7599,37991.3199,33051.1055,0.80357,0.19643,200.8442,12.2319,137.8088,0.18503,0.058275,1.739,0.19334,4.8547,0.067612,521.7193,181.5922,0.18549,0.050507,0.085312,-600.4946,-19.3514,137.8101,32.5774,-24.807,2.9673,59.1897,-948.3832,-115.2973,174.487,3.8033,-3.8166,7.2218,2.8943,Moderate
150,194.684,11.0805,11.0358,299.537,314.3264,323.4657,3318.3262,444.4632,17736.9468,60186.8866,34613.2999,0.69091,0.30909,204.5565,11.5928,103.5129,0.086767,0.029099,3.4266,17.607,10.3297,51.9433,3123.8815,963.4492,0.18624,0.075166,0.086177,-591.4875,-15.3861,86.2683,71.2986,-41.1691,31.63,127.7331,-782.8047,-130.6493,258.3824,-4.4759,-0.64082,9.5711,2.9871,Moderate
151,190.5649,12.913,11.8132,271.6594,275.7322,309.8286,3229.2312,791.713,18460.0755,150918.8195,50059.3897,0.80702,0.19298,203.3915,6.1848,130.73,0.21728,0.027678,1.2315,5.0492,8.7158,51.9433,2049.7663,263.4321,0.1865,0.065401,0.083767,-647.5877,-34.1564,202.8394,67.1782,-42.9799,2.7421,60.996,-1223.4172,-276.1685,337.1645,-5.3315,3.8079,8.2255,0.97022,Moderate
152,177.6906,7.6387,11.411,314.6164,245.6194,302.4225,3246.5437,336.936,17839.8864,88852.8302,38596.9962,0.69091,0.30909,201.0225,10.5452,104.921,0.16318,0.044157,1.8784,4.1916,5.4397,24.7259,1119.5199,369.0905,0.15307,0.060307,0.081066,-601.8263,-15.3633,210.3208,71.5609,-38.5719,36.5148,132.4764,-1232.1085,-190.301,322.7774,-2.81,-3.694,6.3211,2.3268,Moderate
153,194.995,13.4731,11.9603,269.0895,333.355,296.9498,3068.5648,660.9449,14896.6853,109479.4131,63522.1069,0.65,0.35,197.5958,7.9134,124.0961,0.1557,0.054468,1.7194,7.6984,4.4463,20.4605,937.98,358.0881,0.20121,0.083499,0.081737,-612.3242,-26.97,210.5252,78.0126,-52.2309,19.9432,138.9766,-1188.9134,-236.8507,375.8273,-5.1169,3.9018,6.8108,2.6989,Moderate
154,173.0414,6.6639,10.9115,231.9008,214.7958,285.5422,2115.9744,450.1101,11917.4507,45392.5391,56854.8145,0.81481,0.18519,184.3766,13.2996,82.3362,0.16127,0.031546,1.2686,4.8208,3.8973,0.098505,504.071,160.5795,0.17663,0.059694,0.076912,-526.8071,-31.2206,111.535,44.383,-41.7242,14.995,48.9907,-800.7089,-112.7944,161.7851,2.6239,-2.8501,6.411,2.1587,Moderate
155,164.1577,6.3384,11.7861,231.853,235.3997,308.2377,2068.2823,509.7239,13972.7951,38513.4258,44276.4602,0.67308,0.32692,182.1937,16.0573,110.5091,0.13439,0.033744,1.2752,4.8208,3.7731,4.4037,390.1261,148.5619,0.16018,0.061973,0.082746,-484.8394,-6.6798,76.6032,38.7318,-15.7395,11.9726,80.0592,-682.47,-88.5266,168.5858,1.5285,3.6107,6.4864,2.0692,Moderate
156,172.7547,8.0386,11.74,244.7073,243.9711,294.1004,2011.5548,288.3038,13061.7609,56882.4323,35651.3469,0.83636,0.16364,184.0406,21.3715,98.0136,0.044782,0.027382,0.80136,0.0,1.3023,5.1373,125.3399,76.1301,0.17507,0.060311,0.078777,-601.0246,-45.1912,224.8849,56.2019,-50.7849,-16.6014,74.434,-1096.1324,-180.0901,254.5241,23.7449,2.4538,6.3288,1.7682,Moderate
157,169.4082,7.9583,9.2778,247.9149,248.6795,237.2847,2924.8433,277.0119,13598.47,46087.1133,23576.9611,0.73077,0.26923,180.4785,14.795,102.9828,0.05663,0.0080878,0.9075,6.5629,2.9362,21.4541,901.3628,280.7239,0.15511,0.068494,0.063894,-541.7135,-32.16,124.9355,50.9434,-43.6981,-0.84215,55.384,-1060.9149,-170.7341,226.1181,1.5311,-4.1099,8.2264,0.51383,Moderate
158,165.7867,7.8678,9.5521,250.4656,236.478,252.7129,2858.4319,437.7786,12024.774,33982.2916,28948.5265,0.72222,0.27778,178.8287,14.9603,91.0949,0.15018,0.038412,1.5727,6.5629,4.6414,21.4541,1007.2887,325.4892,0.16379,0.064551,0.070174,-491.7233,-20.1818,92.2208,39.2457,-29.3208,3.5797,52.247,-699.718,-89.5241,141.7711,-3.6687,3.0404,6.0882,2.4202,Moderate
159,164.8387,5.9436,9.1924,187.574,199.6466,244.1589,2695.8877,254.8467,13025.9324,32077.6174,26912.4876,0.66038,0.33962,176.9748,10.251,100.8133,0.13464,0.031891,1.1758,3.6754,3.6524,14.7504,560.3696,148.818,0.16114,0.053022,0.066875,-566.1919,-17.6438,205.6516,49.2063,-35.7109,17.4867,80.2348,-1062.8382,-123.8151,204.0499,-2.5296,-2.7959,6.3248,1.9469,Moderate
160,159.9494,6.6175,9.4899,211.3026,201.8583,257.3866,1986.8738,486.4277,12800.2418,42325.7538,44012.3814,0.67273,0.32727,172.8749,14.3428,106.6772,0.19267,0.010826,1.9099,14.1522,44.117,326.5028,9747.9877,433.6248,0.1515,0.050137,0.067722,-438.2043,10.4807,73.0509,32.3096,-2.623,37.4159,73.8028,-616.5436,-42.8504,116.6532,-0.9171,3.7867,7.8062,0.35764,Moderate
161,167.7383,6.3646,10.2984,250.7695,209.1071,257.4588,1916.7267,352.9651,13407.6174,33847.6125,55249.1452,0.68966,0.31034,176.3246,7.9043,91.0632,0.16725,0.041576,1.361,5.5088,3.9063,0.14471,713.1507,234.5469,0.17015,0.053466,0.067218,-433.8768,-11.8409,82.2578,37.2355,-22.3582,11.531,74.0897,-641.3683,-73.3753,147.465,2.9478,-2.7399,6.2925,2.6468,Moderate
162,156.8427,6.014,10.829,208.5649,210.4673,290.8921,1936.9289,372.4861,15018.5065,50440.4446,48776.2107,0.66667,0.33333,171.2634,5.6515,104.9937,0.12012,0.028516,1.3201,3.7631,3.7908,1.6181,851.1197,270.4668,0.163,0.055173,0.076336,-435.0594,-2.388,70.8474,33.1043,-11.3082,15.4526,72.4597,-621.4469,-53.311,125.7707,2.432,3.0715,5.5722,1.7347,Moderate
163,167.3796,7.454,9.6113,184.1391,235.2003,252.1683,2729.9465,402.8456,14807.1522,48569.4954,34883.23,0.69091,0.30909,175.3585,11.2435,102.754,0.090074,0.021193,2.4548,15.2875,11.9317,46.2747,3616.2027,699.8322,0.16727,0.062686,0.065842,-491.7801,-12.972,121.1998,37.4229,-23.0464,9.5472,59.1751,-995.5202,-109.0197,168.1948,-3.7923,-0.45026,9.5113,2.5041,Moderate
164,154.9626,6.6499,9.5939,256.5706,218.476,268.8468,2740.4112,518.3906,22937.3381,58740.6184,62064.5927,0.72222,0.27778,174.8234,14.9078,83.9779,0.23393,0.01908,0.83083,1.8345,6.4933,24.085,789.8458,135.7202,0.15527,0.054961,0.070374,-511.3091,-24.6363,216.9662,52.9546,-39.4846,13.9692,79.2672,-1045.6217,-137.1562,216.4235,-5.9274,2.7716,9.7838,1.0777,Moderate
165,164.6275,6.7709,10.2124,197.1914,220.8367,276.2398,2805.1311,324.6528,15527.2974,40232.4337,63079.1588,0.69091,0.30909,172.2097,12.3165,96.9514,0.14267,0.034758,1.2682,4.9889,4.0773,19.1916,850.0213,233.3454,0.16412,0.057143,0.072688,-558.3981,-29.1529,217.4722,43.5654,-43.1149,2.0562,37.2768,-1045.1562,-124.9259,162.2027,-2.6983,-3.0617,6.3457,2.2142,Moderate
166,161.8717,6.4594,9.6646,240.2919,229.8518,253.3454,2708.9512,559.8957,11674.3389,59198.5829,38817.8517,0.74545,0.25455,177.4432,14.4154,84.9674,0.15383,0.037921,1.0606,4.9889,3.9444,19.1916,653.1112,176.117,0.16154,0.058431,0.065786,-554.4719,-31.6109,238.6481,52.9796,-45.769,9.8521,79.4238,-1063.7504,-153.3596,232.7834,-2.7258,2.1194,6.1109,2.4609,Moderate
167,243.8872,8.197,6.8747,138.7171,311.8829,326.5025,3197.4128,610.2385,40706.5134,185994.8286,68691.6218,0.91071,0.089286,191.8055,12.4561,69.1458,0.0,0.0,0.30435,2.2775,0.60223,4.5066,144.5563,73.3172,0.25815,0.080869,0.087656,-719.165,-20.9019,156.1655,67.9826,-31.521,32.1939,108.0983,-1003.8169,-197.1417,305.2401,5.477890909090909,5.477890909090909,5.477890909090909,5.477890909090909,Moderate
168,181.9198,5.6896,9.6757,281.9873,213.3039,256.9904,3300.3699,723.7898,23975.0546,230954.5461,35112.5712,0.83929,0.16071,204.6462,9.9753,123.1562,0.09326,0.018277,0.61301,2.2775,1.1741,4.6268,706.0604,201.9379,0.15106,0.056401,0.069697,-617.7379,-16.4109,130.5702,48.1137,-25.1079,29.0069,106.5585,-936.7065,-204.8273,311.3858,-0.36425,2.986,5.548,0.77084,Moderate
169,182.5501,6.3512,8.7737,218.0913,163.0647,247.3064,3047.9562,220.9151,16282.3276,115388.4958,38644.0475,0.68421,0.31579,191.1961,7.219,113.7607,0.1938,0.042593,2.4217,13.1501,9.4982,23.7402,2993.984,769.3801,0.15944,0.040982,0.068696,-598.3871,6.9012,167.8636,51.4492,-10.484,44.5693,113.4757,-1163.9292,-125.8474,239.3231,-4.8741,-2.369,5.2873,2.1361,Moderate
170,183.0294,8.7774,8.7741,216.5425,191.3136,237.1251,3174.3533,700.5945,14161.4706,58092.7537,90018.2629,0.78947,0.21053,191.3207,9.2271,118.6601,0.18016,0.045956,1.3818,5.6679,4.0769,17.3166,751.4272,248.2536,0.17785,0.046417,0.064922,-656.4389,-20.1685,218.4361,44.8732,-29.7877,15.9036,74.6999,-1243.1737,-110.9397,185.6397,-3.7067,2.5748,5.2999,2.2042,Moderate
171,181.5661,9.7667,9.1111,209.3487,230.6973,257.1864,2288.9469,538.1339,14241.2382,99776.1093,33621.8125,0.77966,0.22034,186.5278,14.6839,100.7838,0.065304,0.011312,0.50836,0.50945,1.4142,0.15218,416.894,132.4738,0.18639,0.056388,0.06912,-583.7378,-11.2682,120.1166,35.4158,-13.8142,-2.2593,43.1962,-891.3734,-97.3544,140.5506,0.74929,3.5673,6.8312,0.30075,Moderate
172,176.3379,9.6194,9.6396,262.6624,191.2322,246.5229,2265.4481,217.3303,11156.1613,54064.3153,49010.8664,0.87719,0.12281,196.1448,14.1123,134.4701,0.17182,0.045788,1.4063,0.41216,4.2769,1.2525,787.5349,247.3884,0.16376,0.044356,0.065911,-594.8115,-9.0499,142.8154,30.9926,-9.7598,-3.9796,43.1962,-950.4775,-77.655,120.8512,3.0303,-2.6929,5.1361,2.1523,Moderate
173,196.4236,4.7659,9.0225,240.4813,174.697,232.7602,2249.0356,262.2194,17227.7811,76270.0871,56174.8169,0.7619,0.2381,192.4006,8.9251,124.4877,0.1791,0.03533,2.5404,14.9572,8.7433,6.6869,2918.7814,817.408,0.18837,0.048336,0.063418,-603.5344,-20.5278,164.6872,36.089,-24.2001,-8.7763,77.044,-1081.2341,-96.8546,173.8986,2.9059,2.3796,5.6228,1.8805,Moderate
174,156.6632,10.3936,9.4682,252.8268,184.4489,281.7339,2088.4563,409.6516,11112.0054,65962.8199,44255.9948,0.94444,0.055556,184.6553,9.8388,118.9746,0.056903,0.020771,2.8746,19.3084,5.0464,26.8218,1307.4228,902.4608,0.16885,0.044459,0.075669,-571.1746,-2.4676,180.2295,44.3326,-3.5789,16.4239,38.1646,-1024.9297,-128.4693,166.6339,0.90355,-1.2155,4.8448,2.0375,Moderate
175,149.5002,7.486,7.8331,230.2266,166.7932,209.3777,2981.6322,231.3632,23405.1761,74643.2383,48084.9412,0.89655,0.10345,187.9676,7.5409,110.9155,0.064399,0.0052867,0.31773,1.6952,0.77867,5.839,695.8828,198.4497,0.15801,0.041844,0.059028,-638.243,-30.5209,251.3396,55.6239,-40.4832,6.0076,54.6778,-1031.7833,-123.5141,178.1919,4.169,-4.0577,6.0979,0.40297,Moderate
176,187.6695,8.907,10.6305,278.5396,220.893,273.2202,3222.0771,834.917,30768.8187,103546.5882,55369.729,0.77049,0.22951,192.4008,11.1659,121.1396,0.16884,0.039947,1.6671,7.9983,5.3608,28.2762,1535.122,430.6413,0.18842,0.056919,0.075831,-583.1559,-7.975,158.0372,42.5702,-10.4268,0.25635,100.5873,-1086.7568,-136.0971,236.6843,-3.682,2.3179,5.0298,1.9287,Moderate
177,169.9219,5.2553,8.8616,177.4169,148.012,270.6129,2937.7685,242.6644,20828.8265,124879.7473,54890.1762,0.88889,0.11111,190.4144,9.1315,77.0451,0.13089,0.025388,0.78429,1.2982,2.8233,11.4798,798.9603,200.7933,0.16451,0.038208,0.07444,-671.0049,-7.788,211.7238,39.6485,-15.1132,50.8132,101.2021,-1138.8913,-82.9611,184.1632,-3.6321,-2.5011,4.6544,1.2318,Moderate
178,172.1679,5.377,9.2981,239.7113,163.323,272.9258,3064.05,380.3059,15415.7655,59861.56,47429.5935,0.78571,0.21429,194.2924,7.4381,120.928,0.17564,0.036669,1.3025,7.3471,4.9841,29.1605,1423.4762,361.8366,0.15998,0.043035,0.076032,-625.2104,-12.7927,220.6654,42.9885,-26.0001,35.6344,101.2021,-1199.1825,-118.9761,220.1782,-3.7572,2.0956,4.7159,1.8806,Moderate
179,180.3444,11.1123,9.4695,230.0989,287.2313,246.0958,2282.593,559.2963,12750.8333,26578.5969,30061.0488,0.63462,0.36538,192.3943,17.4647,101.5805,0.16593,0.027623,1.1169,5.2002,4.1842,0.10082,614.5204,161.2883,0.17598,0.084016,0.066549,-586.9894,-29.8246,81.0759,46.5761,-50.0887,5.3709,81.5426,-801.0675,-94.3999,175.9425,4.2789,1.4271,5.9562,1.8365,Moderate
180,182.7101,8.3666,9.8874,263.5239,270.8605,260.3087,2250.9733,455.7627,11767.7897,26185.5535,42767.9953,0.55556,0.44444,191.2338,22.8105,122.7388,0.16818,0.034491,1.5086,0.84505,4.8399,1.7159,1373.7865,406.3122,0.17026,0.075126,0.072653,-565.161,-23.6743,80.4273,37.8061,-34.7297,-9.855,76.1923,-743.4035,-78.2021,154.3945,4.8754,-2.877,6.2497,1.9872,Moderate
181,188.2502,12.5715,9.3323,243.6717,289.724,242.457,2269.1055,534.4189,12044.9191,24266.4546,35653.8835,0.61818,0.38182,194.8322,15.4611,109.6907,0.17795,0.029101,1.0919,4.4635,4.1304,0.15617,791.6441,203.6293,0.1781,0.084893,0.066717,-577.4197,-30.7642,83.3779,43.1733,-45.1184,-7.524,71.0977,-776.1595,-103.3268,174.4245,4.8279,1.4381,6.4312,2.0105,Moderate
182,188.4902,11.481,10.8586,264.7986,263.9899,316.1457,3410.2156,574.0938,19963.503,82836.9105,28776.7053,0.61111,0.38889,196.3292,13.5952,98.0706,0.059967,0.0041502,0.87998,6.3331,3.1518,23.6987,896.004,244.7899,0.19736,0.073497,0.078679,-588.7615,-21.4075,82.173,41.5227,-39.7022,7.3415,82.037,-798.6388,-84.4729,166.5099,-1.7034,-2.5252,8.6922,0.75463,Moderate
