,std_AP_COM,std_ML_COM,std_vertical_COM,std_AP_vCOM,std_ML_vCOM,std_vertical_vCOM,max_AP_vCOM,max_ML_vCOM,std_vertical_aCOM,max_ML_aCOM,max_AP_aCOM,SS_duration_ratio,DS_duration_ratio,std_length,std_width,max_clearance,std_AP_COP,std_ML_COP,std_ML_vCOP,max_ML_vCOP,std_AP_vCOP,max_AP_vCOP,std_AP_aCOP,std_ML_aCOP,std_AP_xCOM,std_ML_xCOM,std_vertical_xCOM,mean_AP_MOS,mean_ML_MOS,std_AP_MOS,std_ML_MOS,mean_ML_SS_MOS,mean_ML_DS_MOS,max_ML_MOS,min_AP_MOS,min_ML_MOS,ROM_ML_MOS,mean_AP_IA,mean_ML_IA,std_AP_IA,std_ML_IA,target_performance
144,177.1101,13.0655,9.6075,194.4165,241.6061,243.3349,2921.1963,295.0352,8535.871,18288.8808,42209.8085,0.76364,0.23636,198.306,20.296,84.2976,0.1356,0.046273,1.318,2.1179,3.4486,15.0275,895.977,353.5773,0.13623,0.058213,0.066529,-602.8139,-18.3098,224.0116,84.7862,-34.8902,35.2575,115.3807,-1152.1536,-215.7034,331.0841,0.55571,-4.1734,5.8287,1.9768,Moderate
145,191.9496,14.8862,9.551,120.705,196.7738,247.4265,2810.1099,427.0098,9664.4136,21716.1188,18464.1566,0.67797,0.32203,195.1712,8.5185,120.8191,0.16095,0.057989,2.1711,12.7378,5.3803,31.5528,1616.0792,651.0536,0.18657,0.044481,0.071063,-596.866,-6.8672,217.1617,82.1386,-43.0786,69.3672,131.4581,-1121.8623,-182.243,313.7011,-1.6893,2.9405,5.8201,2.5852,Moderate
146,189.9045,12.5687,11.9444,164.4267,222.0307,291.9007,2490.2206,454.4326,10769.2761,15993.7395,35776.4297,0.78182,0.21818,204.1075,16.9768,109.2531,0.25538,0.016485,3.106,22.652,59.1904,437.9046,13242.1964,708.9252,0.15893,0.054237,0.081909,-597.1248,-7.785,102.1832,41.8424,-14.8034,17.3645,72.119,-847.4273,-95.0382,167.1572,-3.4589,4.4096,7.5405,0.47216,Moderate
147,190.267,10.9739,10.5448,127.5051,183.4094,279.5859,2522.8915,234.8294,9835.1624,13723.408,27145.8223,0.81818,0.18182,200.78,7.8904,135.026,0.16216,0.051171,1.8727,3.3974,5.097,4.5118,1287.7524,443.7922,0.1748,0.044497,0.080008,-586.6506,-20.9396,115.9556,46.4443,-30.276,21.0743,78.5313,-864.9594,-111.3954,189.9267,0.44469,-3.5892,5.8899,2.3911,Moderate
148,188.2662,8.3871,10.7955,212.7167,207.0338,280.7962,2282.7451,355.5219,12115.7777,46278.0599,51237.2406,0.76364,0.23636,201.3472,11.1842,114.1416,0.16865,0.05045,2.049,10.7171,5.7302,7.9308,1461.2234,516.0305,0.14612,0.055084,0.079856,-578.934,-1.6629,90.7944,46.1386,-13.0436,35.1056,81.2324,-804.1863,-92.4272,173.6596,-0.60082,2.8643,6.4729,2.4783,Moderate
149,191.9467,12.5974,10.212,119.937,195.495,273.2144,2517.2076,257.746,9862.9892,20172.3937,16988.4148,0.80357,0.19643,200.8442,12.2319,137.8088,0.18503,0.058275,1.739,0.19334,4.8547,0.067612,521.7193,181.5922,0.177,0.046699,0.078684,-583.1441,-19.6436,116.6481,44.3702,-25.5988,4.7182,68.0315,-872.8752,-116.8986,184.9301,0.57289,-3.6154,6.7741,2.723,Moderate
150,207.068,11.0439,8.894,167.5609,241.5108,276.7246,3102.0878,278.4688,9862.7092,39238.5931,19500.8841,0.69091,0.30909,204.5565,11.5928,103.5129,0.086767,0.029099,3.4266,17.607,10.3297,51.9433,3123.8815,963.4492,0.17917,0.060341,0.079387,-563.6054,17.3999,76.8793,44.1133,-0.8967,44.3068,93.4274,-761.2207,-84.025,177.4524,-1.2341,-1.0019,8.996,2.9255,Moderate
151,192.6274,11.2115,9.9937,168.4878,200.6976,260.0109,3052.3288,398.8452,9369.4026,35228.101,52400.8821,0.80702,0.19298,203.3915,6.1848,130.73,0.21728,0.027678,1.2315,5.0492,8.7158,51.9433,2049.7663,263.4321,0.16919,0.0491,0.073612,-628.1308,-23.9236,191.4117,59.8169,-37.8845,34.4584,83.0426,-1207.4474,-171.1286,254.1712,-2.3237,3.4414,7.5809,1.0003,Moderate
152,183.6707,8.5764,9.6351,201.2781,200.6725,260.4203,3059.1378,310.927,10328.4533,34732.6431,40107.3277,0.69091,0.30909,201.0225,10.5452,104.921,0.16318,0.044157,1.8784,4.1916,5.4397,24.7259,1119.5199,369.0905,0.1422,0.05175,0.073587,-590.9888,-9.4013,203.713,64.2052,-33.9085,45.3795,99.95,-1192.9869,-152.9451,252.895,0.20303,-3.5337,5.9969,2.1102,Moderate
153,198.2357,10.7653,10.4637,128.9068,257.5389,257.7893,2876.5298,417.5687,10131.1388,13223.8013,21983.2156,0.65,0.35,197.5958,7.9134,124.0961,0.1557,0.054468,1.7194,7.6984,4.4463,20.4605,937.98,358.0881,0.18811,0.068268,0.07414,-593.8158,-33.0098,205.9661,68.9821,-57.6312,12.7156,107.0081,-1130.2537,-172.7639,279.772,-1.9817,3.7324,6.3664,2.6176,Moderate
154,179.0553,6.17,10.5949,129.8363,176.64,267.7921,2295.0522,283.1632,8693.7281,15180.2012,14732.8583,0.81481,0.18519,184.3766,13.2996,82.3362,0.16127,0.031546,1.2686,4.8208,3.8973,0.098505,504.071,160.5795,0.16205,0.048971,0.076132,-530.6641,-18.7263,91.3683,45.483,-26.8133,16.8562,55.4143,-762.5149,-108.7434,164.1578,-0.48064,-2.9213,5.7973,1.6635,Moderate
155,165.6873,8.1411,10.9502,162.3752,206.0333,289.6219,2163.0209,406.2504,10444.9212,34658.2504,29425.2585,0.67308,0.32692,182.1937,16.0573,110.5091,0.13439,0.033744,1.2752,4.8208,3.7731,4.4037,390.1261,148.5619,0.13768,0.054537,0.083218,-476.0693,2.6576,63.8531,35.9463,-2.1574,12.5709,77.8354,-625.5693,-67.7257,145.5611,-1.3078,3.0015,5.7573,1.6675,Moderate
156,176.2141,12.2307,11.0815,137.6836,172.3446,271.6593,2200.3203,195.9061,9532.1581,21053.2312,22539.2028,0.83636,0.16364,184.0406,21.3715,98.0136,0.044782,0.027382,0.80136,0.0,1.3023,5.1373,125.3399,76.1301,0.15654,0.040459,0.077158,-593.179,-22.2219,202.5055,56.4188,-28.8035,11.4169,57.2742,-1052.4718,-151.8102,209.0844,18.3567,1.27,5.953,1.6645,Moderate
157,170.9888,7.4284,8.0291,177.901,178.4649,209.7001,2752.5762,265.771,8236.3299,26876.5422,16071.8573,0.73077,0.26923,180.4785,14.795,102.9828,0.05663,0.0080878,0.9075,6.5629,2.9362,21.4541,901.3628,280.7239,0.13346,0.047414,0.060621,-527.9586,-1.4341,117.5978,42.6297,-14.3308,33.5711,57.7287,-1015.8586,-132.7164,190.4451,4.161,-4.1767,7.3445,0.87051,Moderate
158,171.1531,8.3071,9.0186,146.5418,181.6063,232.1614,2614.8266,361.0771,8298.0754,20505.9379,16084.1443,0.72222,0.27778,178.8287,14.9603,91.0949,0.15018,0.038412,1.5727,6.5629,4.6414,21.4541,1007.2887,325.4892,0.15053,0.048458,0.068128,-488.6534,2.8445,73.1285,34.6036,-5.1906,23.7358,72.1939,-666.4757,-73.9951,146.1891,-0.26973,2.6495,5.5841,1.9214,Moderate
159,166.2209,8.4829,8.49,150.3119,173.9946,223.3457,2599.25,208.9672,9173.5087,19288.6418,44775.8729,0.66038,0.33962,176.9748,10.251,100.8133,0.13464,0.031891,1.1758,3.6754,3.6524,14.7504,560.3696,148.818,0.14016,0.044639,0.065306,-556.0294,-4.7838,206.5471,60.4706,-27.4443,39.2783,78.4572,-1046.9707,-145.9067,224.3639,0.54446,-2.8044,5.5956,1.5334,Moderate
160,160.6079,10.4072,8.6567,145.2766,170.7953,230.5748,2059.7157,382.4718,8224.8207,8364.3756,23007.1742,0.67273,0.32727,172.8749,14.3428,106.6772,0.19267,0.010826,1.9099,14.1522,44.117,326.5028,9747.9877,433.6248,0.13664,0.03991,0.064528,-424.8831,23.3166,62.0572,38.0782,8.1381,54.517,86.3378,-556.1391,-78.2142,164.5519,-3.3841,3.5613,6.9385,0.39357,Moderate
161,172.6635,7.8678,9.6706,130.7604,171.7352,236.1236,2085.3489,243.2307,9368.9449,17633.8997,21994.6377,0.68966,0.31034,176.3246,7.9043,91.0632,0.16725,0.041576,1.361,5.5088,3.9063,0.14471,713.1507,234.5469,0.15592,0.043657,0.065305,-428.8731,3.6328,63.5743,33.8894,-6.1188,25.3032,70.9042,-587.7957,-60.1121,131.0163,-0.11496,-2.6896,5.6947,2.1549,Moderate
162,157.4573,6.4258,10.0072,129.1782,174.379,264.8922,2090.2799,327.8852,9884.542,25540.5326,24190.3768,0.66667,0.33333,171.2634,5.6515,104.9937,0.12012,0.028516,1.3201,3.7631,3.7908,1.6181,851.1197,270.4668,0.14384,0.045268,0.074095,-420.8183,6.069,58.3629,33.8604,2.4902,13.2266,84.0856,-570.6256,-62.2635,146.3492,-0.59988,2.6738,4.9579,1.4373,Moderate
163,167.7154,6.9741,8.8964,143.7724,185.5291,233.9263,2618.8862,268.2997,9399.8804,34245.3304,18440.5567,0.69091,0.30909,175.3585,11.2435,102.754,0.090074,0.021193,2.4548,15.2875,11.9317,46.2747,3616.2027,699.8322,0.14456,0.048318,0.065403,-479.5903,-4.0913,121.3312,42.5731,-11.7935,13.1253,74.4435,-1005.5915,-128.8053,203.2488,-0.52412,-0.70643,8.5537,2.201,Moderate
164,161.5873,9.1975,8.9429,139.3449,176.7216,237.449,2581.3696,358.8344,10311.0739,26901.8405,18869.8957,0.72222,0.27778,174.8234,14.9078,83.9779,0.23393,0.01908,0.83083,1.8345,6.4933,24.085,789.8458,135.7202,0.14027,0.042541,0.065812,-514.0029,-7.5828,200.0585,58.3057,-22.5299,31.2794,81.0395,-1003.717,-138.5443,219.5838,-2.5944,2.8002,8.8724,0.66182,Moderate
165,165.2697,8.0389,9.2414,139.4777,170.4621,246.2773,2587.7495,202.1566,9119.7771,19787.7721,27454.6268,0.69091,0.30909,172.2097,12.3165,96.9514,0.14267,0.034758,1.2682,4.9889,4.0773,19.1916,850.0213,233.3454,0.14398,0.042274,0.06894,-548.4685,-7.6244,213.5402,59.2533,-26.9373,35.5456,62.4188,-997.6419,-126.5424,188.9613,0.13699,-2.6928,5.5954,1.7147,Moderate
166,167.3093,9.2827,8.9997,143.8187,160.3224,229.297,2626.1899,345.0097,8095.9075,10163.0124,23310.118,0.74545,0.25455,177.4432,14.4154,84.9674,0.15383,0.037921,1.0606,4.9889,3.9444,19.1916,653.1112,176.117,0.14486,0.038054,0.063203,-555.8948,-5.1521,225.0595,58.7791,-23.0901,47.3808,72.8585,-1030.172,-128.8411,201.6996,0.19719,2.2433,5.5387,1.8364,Moderate
167,246.3675,8.8594,6.1221,104.6765,201.1879,282.4538,2955.5501,239.7902,19858.6564,82492.7008,35862.8067,0.91071,0.089286,191.8055,12.4561,69.1458,0.0,0.0,0.30435,2.2775,0.60223,4.5066,144.5563,73.3172,0.24789,0.051303,0.079082,-648.0299,-10.4244,160.4365,54.7436,-15.1708,13.3077,98.3701,-917.2016,-97.725,196.0952,4.992723636363635,4.992723636363635,4.992723636363635,4.992723636363635,Moderate
168,188.9183,6.8327,8.6275,175.3136,142.8099,229.2313,3049.5388,343.5493,10823.5515,27570.4517,58400.3856,0.83929,0.16071,204.6462,9.9753,123.1562,0.09326,0.018277,0.61301,2.2775,1.1741,4.6268,706.0604,201.9379,0.14826,0.036711,0.065169,-594.8026,-7.1926,108.4812,37.586,-11.996,17.8919,79.599,-839.958,-77.3992,156.9982,2.8492,2.6592,5.502,0.59151,Moderate
169,186.0674,6.4595,7.8237,133.2446,150.4668,213.6848,2942.5782,211.3978,8592.2282,18305.5567,33326.1918,0.68421,0.31579,191.1961,7.219,113.7607,0.1938,0.042593,2.4217,13.1501,9.4982,23.7402,2993.984,769.3801,0.15902,0.039771,0.061572,-569.0309,0.76281,161.5105,54.6335,-12.0467,28.5167,101.0483,-1128.969,-109.4269,210.4752,-1.5004,-2.0647,4.9619,1.9902,Moderate
170,187.6868,9.1808,8.6062,116.9947,164.7149,228.7214,2888.4507,340.2077,8883.1584,14610.0974,26586.3825,0.78947,0.21053,191.3207,9.2271,118.6601,0.18016,0.045956,1.3818,5.6679,4.0769,17.3166,751.4272,248.2536,0.16515,0.041083,0.065318,-632.5426,-14.7304,202.2078,53.9051,-28.9976,38.7712,83.5961,-1158.5936,-118.7032,202.2993,-0.58478,2.3444,4.9915,2.017,Moderate
171,185.2005,11.4656,8.7304,76.8892,191.7945,231.411,2391.8551,378.2494,8893.8667,14727.5522,36531.1884,0.77966,0.22034,186.5278,14.6839,100.7838,0.065304,0.011312,0.50836,0.50945,1.4142,0.15218,416.894,132.4738,0.18044,0.046356,0.064139,-542.0618,3.3474,106.9415,38.0177,-5.072,33.1392,86.6538,-799.9636,-70.5165,157.1703,-2.7288,3.3653,6.4863,0.3006,Moderate
172,183.0979,11.1531,8.7054,133.8205,157.756,220.6262,2472.827,140.4228,7747.089,12090.1482,33796.1184,0.87719,0.12281,196.1448,14.1123,134.4701,0.17182,0.045788,1.4063,0.41216,4.2769,1.2525,787.5349,247.3884,0.15522,0.035703,0.061322,-564.4614,1.9408,112.4022,30.093,1.0136,8.5641,52.3247,-827.6854,-57.6751,109.9999,-0.56348,-2.5288,4.9478,1.9284,Moderate
173,199.0138,5.7827,8.5234,124.972,164.4729,213.9904,2426.1438,221.2798,10574.4861,19620.1834,20347.4493,0.7619,0.2381,192.4006,8.9251,124.4877,0.1791,0.03533,2.5404,14.9572,8.7433,6.6869,2918.7814,817.408,0.17662,0.046552,0.061079,-558.6905,-14.7271,142.7485,40.7577,-23.2032,12.3964,66.256,-1021.5161,-91.8192,158.0752,-0.68129,2.2087,5.3401,1.6786,Moderate
174,162.7267,9.7222,8.9356,110.0464,146.265,261.5885,2341.8823,134.0668,8227.9986,22487.0896,17956.9503,0.94444,0.055556,184.6553,9.8388,118.9746,0.056903,0.020771,2.8746,19.3084,5.0464,26.8218,1307.4228,902.4608,0.14736,0.033142,0.072988,-540.5121,-0.93751,143.7477,35.1267,-1.8344,14.309,32.932,-936.8374,-122.6408,155.5728,-3.0456,-1.0932,4.5401,1.8051,Moderate
175,149.1347,7.9273,7.6682,72.7962,124.7778,165.5417,2692.7,219.4345,12757.7504,16055.9104,15775.5202,0.89655,0.10345,187.9676,7.5409,110.9155,0.064399,0.0052867,0.31773,1.6952,0.77867,5.839,695.8828,198.4497,0.14933,0.032291,0.049725,-609.3557,-21.814,228.6145,74.6942,-36.1511,30.7551,62.4095,-988.7477,-132.4739,194.8835,6.6373,-3.6017,5.6074,0.40604,Moderate
176,193.6001,9.1587,9.3044,127.1599,165.2922,229.7277,2825.6915,544.2612,13941.3532,59172.6739,26165.7873,0.77049,0.22951,192.4008,11.1659,121.1396,0.16884,0.039947,1.6671,7.9983,5.3608,28.2762,1535.122,430.6413,0.17518,0.041518,0.066473,-557.6833,-1.3022,133.3456,37.999,-5.3736,12.3661,79.0589,-1020.1622,-109.0783,188.1372,-0.52506,2.0316,4.9013,1.7112,Moderate
177,171.728,6.2884,8.014,108.2189,127.4298,236.2655,2774.1129,127.9991,8594.3409,12229.0974,23854.8117,0.88889,0.11111,190.4144,9.1315,77.0451,0.13089,0.025388,0.78429,1.2982,2.8233,11.4798,798.9603,200.7933,0.14975,0.031875,0.067887,-638.7682,-10.3238,195.9805,48.6506,-16.4159,38.4129,90.93,-1098.293,-106.4647,197.3947,-0.45205,-2.2098,4.3681,1.0665,Moderate
178,180.8226,5.5973,8.7437,115.711,133.9616,247.6156,2835.3065,244.5981,9476.7706,14242.0502,33686.3847,0.78571,0.21429,194.2924,7.4381,120.928,0.17564,0.036669,1.3025,7.3471,4.9841,29.1605,1423.4762,361.8366,0.15735,0.035995,0.071666,-614.4792,-18.7835,207.5578,47.7716,-36.2921,45.4148,78.9745,-1148.7724,-90.4533,169.4278,-0.65793,2.1035,4.5643,1.7144,Moderate
179,183.8101,6.1363,7.4423,136.8602,171.3593,189.5603,2443.0761,348.7404,7368.0053,16008.9838,17961.2526,0.63462,0.36538,192.3943,17.4647,101.5805,0.16593,0.027623,1.1169,5.2002,4.1842,0.10082,614.5204,161.2883,0.15676,0.047671,0.053961,-543.4004,12.2302,72.6304,40.3079,-11.7138,53.8171,75.1018,-706.0423,-61.9894,137.0912,-0.87715,2.0196,5.4584,1.3736,Moderate
180,185.9236,9.2999,7.6086,146.5906,167.3988,204.0333,2380.5405,149.2324,7749.1814,16720.8665,16789.2465,0.55556,0.44444,191.2338,22.8105,122.7388,0.16818,0.034491,1.5086,0.84505,4.8399,1.7159,1373.7865,406.3122,0.1601,0.042154,0.060334,-514.3943,25.5752,69.1412,38.8663,3.852,52.7292,94.7788,-660.61,-81.1598,175.9385,-0.63521,-2.5856,5.8153,1.653,Moderate
181,192.0891,5.879,7.3153,154.731,151.994,186.9052,2400.4664,292.0103,7841.2436,13827.9255,13829.6676,0.61818,0.38182,194.8322,15.4611,109.6907,0.17795,0.029101,1.0919,4.4635,4.1304,0.15617,791.6441,203.6293,0.16258,0.042154,0.053805,-529.791,5.0264,72.787,42.538,-1.2808,15.2381,81.1634,-695.4434,-79.6509,160.8143,-0.6633,2.123,5.9238,1.4714,Moderate
182,191.0379,5.5669,8.4116,137.9957,168.4225,233.8635,3278.4772,277.6671,10811.2101,33053.8076,57898.5453,0.61111,0.38889,196.3292,13.5952,98.0706,0.059967,0.0041502,0.87998,6.3331,3.1518,23.6987,896.004,244.7899,0.17934,0.043109,0.060761,-544.466,6.7981,72.9081,39.2264,-1.7156,20.1768,78.9444,-723.8673,-80.3312,159.2756,3.1399,-3.1148,7.9324,0.16229,Moderate
183,192.6874,9.526,8.5415,184.6476,179.4667,245.8447,3298.7141,439.2993,10493.2547,24232.1685,21349.2405,0.61111,0.38889,198.2743,18.775,116.3671,0.16143,0.031203,1.3969,6.3331,5.006,23.6987,842.0614,211.66,0.16678,0.040574,0.065141,-548.3583,30.3081,76.9771,34.3083,12.7478,57.9028,98.7413,-783.9583,-34.9375,133.6788,0.21851,2.1612,6.4235,1.4206,Moderate
184,190.6522,5.1979,6.9434,170.898,169.6016,197.2013,3326.9737,289.3724,8266.9506,19973.357,17610.4382,0.62264,0.37736,197.0555,12.9412,97.2578,0.16352,0.026265,1.0243,0.17021,4.6457,18.7168,532.7127,118.8998,0.16417,0.04357,0.051706,-628.2603,-6.8315,211.3508,49.152,-25.0724,23.266,77.6837,-1203.1944,-98.8897,176.5734,0.017492,-2.8197,6.2188,1.3364,Moderate
185,188.9166,7.2033,8.5691,172.9872,190.9188,246.9731,3194.8923,375.178,9360.8328,14755.7385,18816.5922,0.59259,0.40741,196.8345,20.8844,118.7631,0.19739,0.042294,1.6627,6.926,5.8388,25.5228,573.2137,165.5589,0.16432,0.046646,0.066452,-574.577,2.7641,179.0422,51.8421,-10.619,22.2303,73.3551,-1161.2253,-127.9481,201.3032,-0.72875,1.839,7.6025,2.2011,Moderate
186,195.0175,10.3647,9.8539,176.5456,160.9192,244.6751,2576.2458,378.4463,9944.0916,35056.0035,82211.5124,0.69811,0.30189,203.0668,22.3265,98.8002,0.29524,0.011105,1.8747,13.5546,65.3004,474.7047,14105.2276,431.7256,0.17421,0.03847,0.069258,-555.1398,17.9008,77.273,33.9741,8.1208,40.5171,81.2967,-740.7465,-50.9352,132.2319,-3.2401,2.9627,8.6296,0.47795,Moderate
187,202.1657,5.5068,8.6907,169.5857,119.3593,216.9755,2567.1334,139.255,8528.7207,13960.0839,24405.5818,0.55556,0.44444,204.8077,12.9248,131.4169,0.1773,0.02428,1.0484,0.55447,4.8014,0.066628,1388.9349,262.05,0.17578,0.030851,0.061606,-571.7635,30.3139,69.9635,32.0228,6.3153,60.3123,85.9188,-718.9838,-28.5634,114.4821,-0.33317,-2.2202,6.8564,1.2255,Moderate
188,185.0314,4.6542,8.2741,184.4121,125.6064,227.912,2577.401,271.8343,8142.2766,23014.0402,14381.764,0.62,0.38,201.4314,10.6486,111.6303,0.16785,0.022539,0.98233,5.5779,5.9726,0.27868,1529.3991,250.512,0.14674,0.033921,0.065175,-571.2508,19.4082,71.7106,34.6793,8.1202,37.8254,83.4931,-721.4841,-70.8916,154.3846,-1.5583,1.3977,6.2016,1.1023,Moderate
189,201.3493,5.594,6.9453,166.9118,147.0923,185.4668,2505.4749,220.5597,7241.8881,19411.7067,29725.4596,0.58182,0.41818,197.5473,16.2885,113.7326,0.19848,0.029085,0.99895,0.26511,4.2121,0.011859,630.406,150.4774,0.1703,0.040248,0.053593,-559.4049,15.0916,67.7489,39.5613,-4.3411,42.1285,80.263,-717.2546,-53.9171,134.1801,-0.35285,-2.6381,6.6185,1.4676,Moderate
190,193.7756,4.4843,8.0565,178.2519,131.0264,213.0382,3123.1837,208.4692,7908.4809,14038.6497,19497.2294,0.59615,0.40385,202.8206,10.0477,106.6393,0.060233,0.0096419,1.7922,0.86404,1.6205,11.8726,864.9469,431.9442,0.16294,0.03761,0.062865,-575.8571,17.9766,72.8223,33.3919,-0.4793,45.221,71.58,-734.2599,-45.2919,116.8719,3.1021,-3.068,7.9862,0.1594,Moderate
191,195.2233,8.4698,8.9523,164.6552,151.0561,232.3101,2993.5229,355.5442,7515.437,11500.0703,20228.712,0.59259,0.40741,199.8601,15.1944,123.0121,0.16336,0.028419,1.3899,6.7646,6.1111,30.4173,1621.5513,343.9735,0.16929,0.038767,0.069137,-577.8806,21.8359,163.6745,48.0496,4.856,46.5338,87.3629,-1198.391,-133.0998,220.4628,0.11104,1.7843,6.541,1.2872,Moderate
192,187.0211,4.8905,8.0484,178.4975,150.0101,196.7441,2972.846,245.6669,7630.1373,14267.0012,13699.4109,0.62264,0.37736,194.6572,12.0016,100.7503,0.1525,0.021299,0.94538,0.84078,4.9125,27.443,938.8277,211.99,0.15398,0.04383,0.057183,-586.013,-6.9769,185.1546,45.3311,-27.8941,27.5365,73.1287,-1192.7278,-94.6099,167.7387,0.97023,-2.8871,5.9941,1.0904,Moderate
193,189.159,6.5139,8.0913,154.5466,146.1098,202.531,2549.271,282.8764,7851.6545,10322.7485,21325.3208,0.64151,0.35849,196.6686,13.2538,95.5227,0.062501,0.0029023,0.19574,0.2335,0.69281,0.2295,761.4883,188.0554,0.16532,0.03734,0.055973,-549.6545,22.1457,71.7108,35.9022,4.5986,53.5456,84.5802,-715.8696,-73.2296,157.8098,-3.5186,2.3707,7.705,0.49924,Moderate
194,185.4193,5.5806,7.4259,169.3078,173.4707,211.0732,2493.4722,267.6859,7454.1999,21822.5036,38275.9083,0.60377,0.39623,193.0383,15.8547,107.5855,0.16134,0.027698,1.3105,1.6272,4.9843,0.11686,1363.5367,339.4024,0.15617,0.048143,0.059977,-533.171,-0.58501,71.1828,38.2036,-13.3707,18.898,70.2689,-692.5147,-63.3243,133.5932,-0.68309,-3.0622,5.9526,1.4113,Moderate
195,184.8872,9.1047,8.7119,172.7293,195.4292,221.7984,2401.5242,377.7605,8021.7824,13178.1738,20165.7883,0.61818,0.38182,191.7362,15.5312,98.95,0.15404,0.035046,1.2088,6.0643,4.4181,0.35087,980.0608,261.3552,0.1626,0.049565,0.062057,-499.6292,10.1489,70.6388,32.1862,3.1185,21.5315,76.1668,-649.3567,-68.9706,145.1375,-0.78294,2.3887,5.9152,1.6188,Moderate
196,184.2892,9.5009,7.8107,161.492,167.1312,208.6736,2393.1554,175.8016,8169.582,18016.213,21643.3624,0.6,0.4,191.2188,16.8391,114.1228,0.15291,0.036713,2.066,11.2727,4.4879,8.9547,913.8546,536.0668,0.15687,0.040251,0.059104,-492.4989,24.7897,66.9082,32.5344,10.0305,46.9284,94.6207,-641.0443,-53.0799,147.7006,-1.771,-3.0501,5.2977,1.7038,Moderate
197,194.4872,11.8168,10.2861,119.8103,205.4912,273.8108,2562.0474,395.9115,8638.377,11272.4203,16823.0578,0.89474,0.10526,202.2328,7.0214,92.7165,0.058055,0.0072947,0.17559,0.41917,0.566,0.010476,1131.5628,371.3854,0.19282,0.049332,0.077729,-609.3544,-12.9797,137.782,44.7662,-17.1414,22.3945,59.4751,-943.6176,-116.6637,176.1388,-2.2121,4.0156,7.9685,0.48827,Good
198,203.7162,10.7487,13.0181,208.4576,194.5556,277.5656,2591.3062,284.6243,9506.9579,25377.5061,28767.7687,0.78571,0.21429,210.8284,13.1089,131.1338,0.19635,0.050966,2.0425,1.822,6.2137,5.4574,2088.7719,683.2334,0.16662,0.047068,0.075693,-631.8984,-9.8046,122.7496,55.0809,-25.0172,45.9749,111.1722,-1100.7513,-143.0297,254.2019,-0.16125,-3.6378,7.0367,2.3948,Good
199,204.7492,9.2941,9.5378,172.1388,186.3828,245.2609,2655.636,345.3181,8783.0152,33631.3897,30491.6663,0.87273,0.12727,208.4906,8.8985,107.9765,0.18322,0.046738,3.4642,22.8902,11.181,8.1132,3620.3851,1123.8226,0.1836,0.046139,0.068061,-697.9398,-14.7409,145.2585,41.6443,-16.0267,-5.9242,38.292,-1059.4789,-109.6885,147.9805,-0.6374,2.9251,7.6911,2.2636,Good
200,204.2422,9.5509,10.3899,225.4684,178.9009,275.1795,2736.5298,238.2352,10073.676,18114.7632,22041.0458,0.74074,0.25926,211.9158,11.4817,133.3489,0.11658,0.030754,3.3731,17.8801,9.9249,44.1504,3080.0496,1063.6605,0.16017,0.043247,0.0767,-659.2557,-10.1608,143.1765,53.2817,-22.4973,25.0861,93.3958,-1226.058,-129.4058,222.8017,1.4443,-0.41663,9.0797,3.2792,Good
201,203.6885,12.8113,9.613,191.3708,211.5827,240.2899,3279.6497,442.5491,9441.841,35211.0195,25322.4728,0.76786,0.23214,210.4626,13.9995,125.1553,0.1759,0.048858,1.9871,9.5995,6.2712,31.7144,1551.6205,454.7181,0.17647,0.0497,0.066542,-699.5108,-19.8464,226.0839,68.8905,-36.1679,34.1401,115.5476,-1276.4192,-175.454,291.0016,-0.52827,3.0851,6.9196,2.1677,Good
202,196.0401,7.1172,9.6195,203.0929,179.176,275.3207,3291.5888,289.1261,10233.0825,41155.7483,44081.1362,0.87037,0.12963,209.9253,7.5409,102.7735,0.17114,0.040514,1.4449,0.14256,5.3666,24.4602,629.0441,168.7597,0.15823,0.046372,0.077451,-716.7433,-36.7629,221.0896,53.1209,-41.5317,-4.7438,55.3617,-1289.2837,-147.2467,202.6085,-0.27047,-3.1848,6.6077,1.9785,Good
203,200.6812,10.2008,10.6759,236.6942,227.9697,284.7798,3457.0655,398.4871,11174.3318,45611.7239,64982.7874,0.66667,0.33333,208.7505,15.5784,120.7312,0.72561,0.0277,3.3867,24.1111,53.2002,0.25159,17301.003,1232.7039,0.1618,0.058471,0.079556,-636.6714,-11.6991,231.2687,68.0462,-44.2789,53.4605,92.4996,-1279.0333,-154.3624,246.862,-16.2378,-5.0878,2.7364,0.95751,Good
204,197.2163,9.0297,10.1157,194.1983,159.0074,247.4335,2562.5314,201.8856,8456.7315,16540.2391,20346.3606,0.66667,0.33333,206.2134,9.2662,120.1395,0.19465,0.044838,1.4004,0.17393,5.2366,0.098668,1247.6888,332.4317,0.15927,0.039757,0.070443,-591.1481,7.9659,77.394,45.8453,-2.5028,28.9033,105.9944,-762.3174,-92.7839,198.7783,-0.32422,-3.0344,6.9525,2.1297,Good
205,202.7376,6.7729,8.2023,159.1603,189.384,222.5701,2593.5974,283.2624,8699.1127,20406.872,16809.9835,0.83636,0.16364,201.2233,9.9217,110.5306,0.19134,0.041666,1.334,6.685,5.0413,0.166,1039.8295,283.7143,0.17812,0.053327,0.065558,-653.2966,-26.9311,128.8382,49.3989,-31.4263,-5.9535,46.186,-968.0791,-126.8487,173.0348,-0.33232,2.4405,6.6067,2.1448,Good
